emotion,audio_path
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000543.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000538.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000539.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000450.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000440.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000630.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000550.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000425.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000421.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000536.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000430.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000623.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000645.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000626.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000549.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000534.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000444.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000631.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000435.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000535.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0006/Angry/0006_000624.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000347.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000333.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000325.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000147.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000336.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000027.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000144.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000033.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000346.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000338.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000239.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000043.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000137.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000348.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000337.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000133.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000041.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000122.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000249.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000343.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000028.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000031.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000035.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000046.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000136.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000224.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000248.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000327.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000145.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000237.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000123.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000243.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000331.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000029.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000340.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000323.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000233.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000131.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000121.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000222.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000036.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000240.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000040.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000047.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000329.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000125.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000236.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000231.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000326.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000038.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000034.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000149.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000130.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000334.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000324.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000135.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000232.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000129.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000141.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000349.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000024.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000335.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000037.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000235.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000350.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000045.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000143.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000221.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000246.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000134.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000241.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000124.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000238.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000044.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000150.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000342.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000138.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000127.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000025.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000223.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000128.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000050.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000328.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000234.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000330.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000148.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000126.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000250.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000140.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000229.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000139.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000321.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000022.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000339.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000244.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000344.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000332.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000021.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000142.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000230.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000345.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000032.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000341.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000242.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000227.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000146.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000226.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000026.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000023.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000042.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000247.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000245.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000030.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000228.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000048.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000049.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000322.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000225.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000132.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0006/Neutral/0006_000039.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001341.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001127.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001126.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001136.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001333.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001332.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001327.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001236.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001344.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001140.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001326.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001145.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001338.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001147.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001345.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001128.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001237.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001146.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001144.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001226.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001234.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001228.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001233.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001348.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001123.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001350.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001323.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001232.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001223.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001322.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001141.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001225.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001347.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001241.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001334.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001222.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001336.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001121.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001335.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001243.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001149.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001230.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001142.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001330.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001122.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001130.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001240.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001246.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001135.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001342.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001133.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001247.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001132.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001139.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001221.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001244.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001235.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001250.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001239.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001349.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001248.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001346.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001324.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001321.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001129.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001331.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001224.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001339.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001148.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001340.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001138.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001143.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001124.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001227.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001337.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001231.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001125.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001150.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001137.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001343.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001328.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001242.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001229.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001249.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001325.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001131.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001245.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001329.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001134.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Sad/0006_001238.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001034.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000742.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000932.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000934.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000831.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000737.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000823.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000939.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001026.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000938.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000824.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000830.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000738.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000821.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000929.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000747.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000936.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000922.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000744.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000928.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000945.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001030.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000842.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000726.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000843.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000941.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000723.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000933.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000944.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000838.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000722.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000835.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000848.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000724.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000846.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000925.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000832.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000822.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000940.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000937.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000943.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000849.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000826.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000750.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001023.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001025.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001037.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001031.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001046.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000927.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001040.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000736.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001047.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001038.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000732.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000950.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000840.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000729.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000836.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000745.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000845.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000931.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001021.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001044.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000735.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000746.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000930.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000921.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000946.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000825.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000834.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000829.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000734.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000721.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001033.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_001032.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0006/Happy/0006_000839.wav
